Date,High,Low,Open,Close,Volume,Adj Close
2016-09-01,100.44999694824219,99.43000030517578,100.05999755859375,99.54000091552734,1189300.0,88.63047790527344
2016-09-02,100.26000213623047,99.16999816894531,100.0,99.30000305175781,2461300.0,88.4167709350586
2016-09-06,99.88999938964844,99.12999725341797,99.62999725341797,99.79000091552734,1371500.0,88.85310363769531
2016-09-07,99.7699966430664,98.86000061035156,99.63999938964844,99.12999725341797,1439300.0,88.26543426513672
2016-09-08,99.19000244140625,98.0,99.05000305175781,98.08999633789062,1151200.0,87.33939361572266
2016-09-09,97.9000015258789,96.16000366210938,97.79000091552734,96.18000030517578,1457500.0,85.63874816894531
2016-09-12,97.7699966430664,95.80000305175781,96.58000183105469,97.4800033569336,1565500.0,86.79627227783203
2016-09-13,97.2699966430664,95.9800033569336,97.25,96.01000213623047,1451100.0,85.48737335205078
2016-09-14,96.55000305175781,95.66000366210938,96.44000244140625,95.9800033569336,1242600.0,85.46064758300781
2016-09-15,96.33999633789062,95.22000122070312,95.5999984741211,96.01000213623047,1137700.0,85.48737335205078
2016-09-16,96.62999725341797,95.31999969482422,96.08000183105469,95.4800033569336,1350700.0,85.01546478271484
2016-09-19,96.20999908447266,95.26000213623047,95.88999938964844,95.44999694824219,1282600.0,84.98873901367188
2016-09-20,96.0,95.41000366210938,95.51000213623047,95.5199966430664,1227400.0,85.05108642578125
2016-09-21,96.62999725341797,95.12999725341797,95.4000015258789,96.36000061035156,1062700.0,85.79900360107422
2016-09-22,96.98999786376953,95.62999725341797,96.36000061035156,96.16000366210938,947500.0,85.62091827392578
2016-09-23,97.72000122070312,94.7699966430664,95.79000091552734,95.8499984741211,3847800.0,85.34490203857422
2016-09-26,96.16999816894531,95.22000122070312,95.45999908447266,95.33000183105469,859300.0,84.88188934326172
2016-09-27,95.86000061035156,94.44999694824219,95.75,94.69999694824219,1437700.0,84.32093048095703
2016-09-28,95.41000366210938,94.58000183105469,94.9800033569336,95.12999725341797,722700.0,84.70381927490234
2016-09-29,96.0,94.61000061035156,95.36000061035156,94.63999938964844,975600.0,84.26751708984375
2016-09-30,96.2300033569336,94.69000244140625,94.95999908447266,95.5999984741211,959800.0,85.122314453125
2016-10-03,95.61000061035156,94.87999725341797,95.30000305175781,95.41000366210938,910000.0,84.953125
2016-10-04,95.81999969482422,94.8499984741211,95.22000122070312,95.02999877929688,1199600.0,84.61478424072266
2016-10-05,95.2699966430664,94.5199966430664,95.01000213623047,94.70999908447266,2303300.0,84.32984924316406
2016-10-06,95.56999969482422,94.45999908447266,94.45999908447266,95.11000061035156,1569200.0,84.68602752685547
2016-10-07,95.5199966430664,94.27999877929688,95.36000061035156,95.20999908447266,1231400.0,84.77506256103516
2016-10-10,96.54000091552734,95.20999908447266,95.20999908447266,95.58999633789062,754100.0,85.11339569091797
2016-10-11,95.9000015258789,94.33999633789062,95.73999786376953,94.62999725341797,719800.0,84.25860595703125
2016-10-12,95.2300033569336,94.5999984741211,94.69000244140625,94.94999694824219,688200.0,84.5435562133789
2016-10-13,95.91000366210938,94.19999694824219,94.63999938964844,95.6500015258789,1022200.0,85.16683197021484
2016-10-14,97.18000030517578,95.94000244140625,95.94999694824219,96.43000030517578,1566700.0,85.86133575439453
2016-10-17,96.76000213623047,95.9800033569336,96.4000015258789,96.73999786376953,749600.0,86.13735961914062
2016-10-18,97.4000015258789,96.23999786376953,97.23999786376953,96.30999755859375,776500.0,85.7544937133789
