,action,value
2021-05-12,DIVIDEND,0.34
2021-02-17,DIVIDEND,0.34
2020-11-10,DIVIDEND,0.34
2020-08-12,DIVIDEND,0.34
2020-05-07,DIVIDEND,0.34
2020-02-12,DIVIDEND,0.34
2019-11-13,DIVIDEND,0.34
2019-08-14,DIVIDEND,0.34
2019-05-15,DIVIDEND,0.3
2019-02-13,DIVIDEND,0.3
2018-11-13,DIVIDEND,0.3
2018-08-15,DIVIDEND,0.3
2018-05-16,DIVIDEND,0.24
2018-02-14,DIVIDEND,0.2
2017-11-14,DIVIDEND,0.16
2017-08-15,DIVIDEND,0.12
2017-05-16,DIVIDEND,0.08
2017-02-14,DIVIDEND,0.08
2016-11-14,DIVIDEND,0.08
