,action,value
2020-02-20,DIVIDEND,0.5
2019-11-21,DIVIDEND,0.5
2019-08-22,DIVIDEND,0.5
2019-05-23,DIVIDEND,0.5
2019-02-21,DIVIDEND,0.5
2018-11-21,DIVIDEND,0.5
2018-08-23,DIVIDEND,0.5
2018-05-24,DIVIDEND,0.5
2018-02-22,DIVIDEND,0.45
2017-11-22,DIVIDEND,0.45
2017-08-23,DIVIDEND,0.4
2017-05-24,DIVIDEND,0.4
2017-02-22,DIVIDEND,0.35
2016-11-22,DIVIDEND,0.35
