,action,value
2019-12-13,DIVIDEND,0.88
2019-07-05,DIVIDEND,0.88
2018-12-07,DIVIDEND,0.88
2018-07-06,DIVIDEND,0.84
2017-12-08,DIVIDEND,0.84
2017-07-06,DIVIDEND,0.78
2016-12-08,DIVIDEND,0.78
