,action,value
2021-05-28,DIVIDEND,0.58
2020-11-30,DIVIDEND,0.52
2020-05-29,DIVIDEND,0.52
2019-11-29,DIVIDEND,0.5
2019-05-31,DIVIDEND,0.5
2018-11-30,DIVIDEND,0.45
2018-05-31,DIVIDEND,0.45
2017-11-30,DIVIDEND,0.42
2017-05-30,DIVIDEND,0.42
2016-11-29,DIVIDEND,0.4
