,action,value
2021-07-26,DIVIDEND,0.03
2021-01-21,DIVIDEND,0.03
2020-07-22,DIVIDEND,0.03
2020-01-22,DIVIDEND,0.03
2019-07-22,DIVIDEND,0.03
2019-01-18,DIVIDEND,0.03
2018-07-20,DIVIDEND,0.03
2018-01-22,DIVIDEND,0.03
2017-07-19,DIVIDEND,0.03
2017-01-19,DIVIDEND,0.03
