,action,value
2021-05-21,DIVIDEND,0.52
2021-02-19,DIVIDEND,0.52
2020-11-20,DIVIDEND,0.4
2020-08-21,DIVIDEND,0.4
2020-05-22,DIVIDEND,0.35
2020-02-21,DIVIDEND,0.35
2019-11-22,DIVIDEND,0.35
2019-08-23,DIVIDEND,0.35
2019-05-24,DIVIDEND,0.35
2019-02-22,DIVIDEND,0.31
2018-11-23,DIVIDEND,0.31
2018-08-24,DIVIDEND,0.31
2018-05-25,DIVIDEND,0.31
2018-02-23,DIVIDEND,0.27
2017-11-17,DIVIDEND,0.27
2017-08-17,DIVIDEND,0.27
2017-05-18,DIVIDEND,0.27
2017-02-23,DIVIDEND,0.24
2016-11-09,DIVIDEND,0.24
