,action,value
2020-02-27,DIVIDEND,0.15
2019-11-07,DIVIDEND,0.15
2019-08-08,DIVIDEND,0.15
2019-05-16,DIVIDEND,0.15
2019-02-28,DIVIDEND,0.15
2018-11-08,DIVIDEND,0.15
2018-08-09,DIVIDEND,0.15
2018-05-10,DIVIDEND,0.15
2018-03-01,DIVIDEND,0.15
2017-11-16,DIVIDEND,0.15
2017-08-16,DIVIDEND,0.15
2017-05-10,DIVIDEND,0.15
2017-03-08,DIVIDEND,0.15
2016-11-08,DIVIDEND,0.21
