,action,value
2021-09-02,DIVIDEND,1.51
2021-06-29,DIVIDEND,0.56
2021-03-30,DIVIDEND,0.56
2020-12-30,DIVIDEND,0.55
2020-09-29,DIVIDEND,0.55
2020-06-29,DIVIDEND,0.55
2020-03-30,DIVIDEND,0.55
2019-12-30,DIVIDEND,0.44
2019-09-26,DIVIDEND,0.44
2019-03-28,DIVIDEND,0.32
2018-09-27,DIVIDEND,0.16
2018-03-28,DIVIDEND,0.16
2017-09-28,DIVIDEND,0.04
2017-03-29,DIVIDEND,0.04
2016-09-28,DIVIDEND,0.04
