,action,value
2021-05-20,DIVIDEND,0.468
2021-02-18,DIVIDEND,0.468
2020-11-18,DIVIDEND,0.468
2020-08-18,DIVIDEND,0.468
2020-05-19,DIVIDEND,0.458
2020-02-18,DIVIDEND,0.458
2019-11-15,DIVIDEND,0.458
2019-08-19,DIVIDEND,0.458
2019-05-17,DIVIDEND,0.44
2019-02-14,DIVIDEND,0.44
2018-11-08,DIVIDEND,0.44
2018-08-17,DIVIDEND,0.44
2018-05-17,DIVIDEND,0.4
2018-02-14,DIVIDEND,0.4
2017-11-10,DIVIDEND,0.4
2017-08-16,DIVIDEND,0.4
2017-05-16,DIVIDEND,0.375
2017-02-13,DIVIDEND,0.375
2016-11-15,DIVIDEND,0.375
