,action,value
2021-05-12,DIVIDEND,0.4
2021-03-03,DIVIDEND,0.4
2020-11-10,DIVIDEND,0.375
2020-08-12,DIVIDEND,0.375
2020-05-13,DIVIDEND,0.375
2020-03-02,DIVIDEND,0.375
2019-11-14,DIVIDEND,0.188
2019-08-15,DIVIDEND,0.188
2019-05-24,DIVIDEND,0.188
2019-02-20,DIVIDEND,0.125
2018-11-16,DIVIDEND,0.125
2018-08-17,DIVIDEND,0.125
2018-05-18,DIVIDEND,0.125
