,action,value
2021-08-12,DIVIDEND,0.14
2021-05-13,DIVIDEND,0.13
2021-02-26,DIVIDEND,0.13
2020-11-12,DIVIDEND,0.13
2020-08-13,DIVIDEND,0.13
2020-05-14,DIVIDEND,0.13
2020-03-02,DIVIDEND,0.13
2019-11-27,DIVIDEND,0.13
2019-07-30,DIVIDEND,0.13
