,action,value
2021-06-14,DIVIDEND,2.0
2021-03-15,DIVIDEND,2.0
2020-12-14,DIVIDEND,2.0
2020-09-14,DIVIDEND,2.0
2020-06-12,DIVIDEND,2.0
2020-03-13,DIVIDEND,2.0
2019-12-12,DIVIDEND,2.0
2019-09-11,DIVIDEND,2.0
2019-06-11,DIVIDEND,2.0
2019-03-12,DIVIDEND,2.0
2018-12-11,DIVIDEND,2.0
2018-09-11,DIVIDEND,2.0
2018-06-12,DIVIDEND,2.0
2018-03-13,DIVIDEND,2.0
2017-12-12,DIVIDEND,2.0
2017-09-12,DIVIDEND,2.0
2017-06-12,DIVIDEND,2.0
2017-03-13,DIVIDEND,2.0
2016-12-12,DIVIDEND,2.0
2016-09-12,DIVIDEND,1.8
