,action,value
2021-06-25,DIVIDEND,0.22
2021-04-05,DIVIDEND,0.22
2020-12-24,DIVIDEND,0.22
2020-09-24,DIVIDEND,0.18
2020-06-04,DIVIDEND,0.18
2020-04-02,DIVIDEND,0.18
2019-12-26,DIVIDEND,0.18
2019-09-24,DIVIDEND,0.18
2019-06-17,DIVIDEND,0.18
