,action,value
2021-07-29,DIVIDEND,0.21
2021-05-27,DIVIDEND,0.21
2021-02-25,DIVIDEND,0.21
2020-10-01,DIVIDEND,0.19
2020-07-23,DIVIDEND,0.19
2020-05-19,DIVIDEND,0.19
2020-01-30,DIVIDEND,0.19
2019-10-03,DIVIDEND,0.17
2019-07-25,DIVIDEND,0.17
2019-05-16,DIVIDEND,0.17
2019-02-14,DIVIDEND,0.17
2018-09-27,DIVIDEND,0.15
2018-08-02,DIVIDEND,0.15
2018-05-17,DIVIDEND,0.15
2018-02-15,DIVIDEND,0.15
2017-10-12,DIVIDEND,0.15
2017-08-02,DIVIDEND,0.15
2017-05-17,DIVIDEND,0.15
2017-02-15,DIVIDEND,0.15
