,action,value
2021-03-09,DIVIDEND,0.23
2020-09-01,DIVIDEND,0.23
2020-03-03,DIVIDEND,0.23
2019-09-03,DIVIDEND,0.23
2019-05-17,DIVIDEND,0.23
