,action,value
2020-02-04,DIVIDEND,0.1
2019-11-05,DIVIDEND,0.1
2019-08-06,DIVIDEND,0.1
2019-05-07,DIVIDEND,0.1
2019-02-05,DIVIDEND,0.1
2018-11-05,DIVIDEND,0.1
2018-08-06,DIVIDEND,0.1
2018-05-07,DIVIDEND,0.1
2018-02-05,DIVIDEND,0.1
2017-11-10,DIVIDEND,0.1
2017-08-10,DIVIDEND,0.1
2017-05-12,DIVIDEND,0.1
2017-02-09,DIVIDEND,0.1
2016-11-03,DIVIDEND,0.1
