,action,value
2021-06-14,DIVIDEND,0.29
2021-03-12,DIVIDEND,0.29
2020-12-14,DIVIDEND,0.27
2020-09-14,DIVIDEND,0.27
2020-06-12,DIVIDEND,0.27
2020-03-12,DIVIDEND,0.27
2019-12-12,DIVIDEND,0.25
2019-09-12,DIVIDEND,0.25
2019-06-13,DIVIDEND,0.25
2019-03-14,DIVIDEND,0.25
