,action,value
2020-02-19,DIVIDEND,0.403
2019-10-23,DIVIDEND,0.403
2019-07-24,DIVIDEND,0.403
2019-05-01,DIVIDEND,0.35
2019-02-28,DIVIDEND,0.35
2018-11-06,DIVIDEND,0.35
2018-07-25,DIVIDEND,0.35
2018-05-10,DIVIDEND,0.305
2018-02-22,DIVIDEND,0.305
2017-11-16,DIVIDEND,0.305
2017-08-21,DIVIDEND,0.305
2017-05-17,DIVIDEND,0.203
2017-02-22,DIVIDEND,0.203
2016-11-08,DIVIDEND,0.203
